0.44066,1.7904,2.1291,-0.026006
0.43854,1.7879,2.1324,-0.027217
0.43642,1.7854,2.1357,-0.028413
0.4343,1.7828,2.139,-0.029594
0.4322,1.7803,2.1422,-0.03076
0.4301,1.7778,2.1455,-0.031911
0.42801,1.7752,2.1488,-0.033047
0.42592,1.7727,2.1521,-0.034169
0.42385,1.7701,2.1554,-0.035276
0.42178,1.7675,2.1587,-0.036368
0.41971,1.765,2.162,-0.037444
0.41766,1.7624,2.1653,-0.038506
0.41561,1.7598,2.1686,-0.039552
0.41357,1.7572,2.1719,-0.040583
0.41154,1.7546,2.1752,-0.041599
0.40951,1.752,2.1785,-0.0426
0.4075,1.7494,2.1818,-0.043585
0.40548,1.7468,2.1851,-0.044556
0.40348,1.7442,2.1884,-0.045511
0.40149,1.7416,2.1917,-0.046451
0.3995,1.7389,2.195,-0.047376
0.39752,1.7363,2.1983,-0.048285
0.39555,1.7337,2.2016,-0.04918
0.39358,1.731,2.2049,-0.050059
0.39162,1.7284,2.2082,-0.050923
0.38967,1.7257,2.2115,-0.051771
0.38773,1.723,2.2148,-0.052604
0.3858,1.7204,2.2181,-0.053423
0.38387,1.7177,2.2213,-0.054225
0.38195,1.715,2.2246,-0.055013
0.38004,1.7123,2.2279,-0.055785
0.37813,1.7096,2.2312,-0.056542
0.37624,1.7069,2.2345,-0.057283
0.37435,1.7042,2.2378,-0.058009
0.37247,1.7015,2.2411,-0.05872
0.3706,1.6988,2.2444,-0.059415
0.36873,1.6961,2.2477,-0.060095
0.36688,1.6934,2.251,-0.06076
0.36503,1.6907,2.2543,-0.061409
