x,y,dx,dy
86.0575319,-94.9439241,-0.4758893,4.4747658
85.770809,-94.9702484,-0.346864,4.4866118
85.4834471,-94.9883071,-0.2175512,4.4947382
85.1956844,-94.9980852,-0.088058,4.4991383
84.9077595,-94.9995746,0.0415082,4.4998086
84.619911,-94.992774,0.17104,4.4967483
84.3323777,-94.9776891,0.3004301,4.4899601
84.0453978,-94.9543325,0.429571,4.4794496
83.7592093,-94.9227233,0.5583558,4.4652255
83.4740495,-94.882888,0.6866777,4.4472996
83.1901547,-94.8348594,0.8144304,4.4256867
82.9077604,-94.7786775,0.9415078,4.4004049
82.6271006,-94.7143887,1.0678047,4.3714749
82.348408,-94.6420464,1.1932164,4.3389209
82.0719136,-94.5617106,1.3176389,4.3027698
81.7978467,-94.4734479,1.440969,4.2630515
81.5264345,-94.3773313,1.5631045,4.2197991
81.2579019,-94.2734407,1.6839441,4.1730483
80.9924717,-94.1618621,1.8033877,4.1228379
80.7303639,-94.0426881,1.9213363,4.0692096
80.4717957,-93.9160174,2.0376919,4.0122078
80.2169815,-93.781955,2.1523583,3.9518798
79.9661326,-93.6406122,2.2652403,3.8882755
79.7194569,-93.492106,2.3762444,3.8214477
79.4771589,-93.3365596,2.4852785,3.7514518
79.2394396,-93.174102,2.5922522,3.6783459
79.0064959,-93.0048678,2.6970769,3.6021905
78.778521,-92.8289973,2.7996656,3.5230488
78.5557039,-92.6466363,2.8999333,3.4409864
78.3382293,-92.4579361,2.9977968,3.3560712
78.1262775,-92.263053,3.0931751,3.2683739
77.9200242,-92.0621486,3.1859891,3.1779669
77.7196405,-91.8553895,3.2761618,3.0849253
77.5252924,-91.6429471,3.3636184,2.9893262
77.337141,-91.4249974,3.4482865,2.8912488
77.1553424,-91.2017213,3.5300959,2.7907746
76.9800472,-90.9733037,3.6089788,2.6879867
76.8114008,-90.7399341,3.6848696,2.5829703
76.649543,-90.5018059,3.7577056,2.4758127
76.494608,-90.2591166,3.8274264,2.3666025
76.3467242,-90.0120673,3.8939741,2.2554303
76.2060142,-89.7608628,3.9572936,2.1423883
76.0725948,-89.5057114,4.0173324,2.0275701
75.9465763,-89.2468247,4.0740406,1.9110711
75.8280635,-88.9844172,4.1273714,1.7929878
75.7171544,-88.7187066,4.1772805,1.6734179
75.6139412,-88.449913,4.2237265,1.5524608
75.5185092,-88.1782593,4.2666709,1.4302167
75.4309377,-87.9039707,4.3060781,1.3067868
75.3512992,-87.6272747,4.3419154,1.1822736
75.2796597,-87.3484006,4.3741531,1.0567803
75.2160788,-87.0675796,4.4027646,0.9304108
75.160609,-86.7850445,4.427726,0.80327
75.1132963,-86.5010295,4.4490167,0.6754633
75.0725837,-86.2159851,4.4560808,0.6271717
75.0324533,-85.9308566,4.4560808,0.6271717
74.9923228,-85.6457282,4.4560808,0.6271717
74.9521924,-85.3605997,4.4560808,0.6271717
74.9120619,-85.0754712,4.4560808,0.6271717
74.8719315,-84.7903427,4.4560808,0.6271717
74.831801,-84.5052142,4.4560808,0.6271717
74.7916706,-84.2200857,4.4560808,0.6271717
74.7515401,-83.9349572,4.4560808,0.6271717
74.7114097,-83.6498287,4.4560808,0.6271717
74.6712793,-83.3647003,4.4560808,0.6271717
74.6311488,-83.0795718,4.4560808,0.6271717
74.5910184,-82.7944433,4.4560808,0.6271717
74.5508879,-82.5093148,4.4560808,0.6271717
74.5107575,-82.2241863,4.4560808,0.6271717
74.470627,-81.9390578,4.4560808,0.6271717
74.4304966,-81.6539293,4.4560808,0.6271717
74.3903661,-81.3688008,4.4560808,0.6271717
74.3502357,-81.0836724,4.4560808,0.6271717
74.3101052,-80.7985439,4.4560808,0.6271717
74.2699748,-80.5134154,4.4560808,0.6271717
74.2298443,-80.2282869,4.4560808,0.6271717
74.1897139,-79.9431584,4.4560808,0.6271717
74.1495834,-79.6580299,4.4560808,0.6271717
74.109453,-79.3729014,4.4560808,0.6271717
74.0693225,-79.0877729,4.4560808,0.6271717
74.0291921,-78.8026444,4.4560808,0.6271717
73.9890616,-78.517516,4.4560808,0.6271717
73.9489312,-78.2323875,4.4560808,0.6271717
73.9088007,-77.947259,4.4560808,0.6271717
73.8686703,-77.6621305,4.4560808,0.6271717
73.8285398,-77.377002,4.4560808,0.6271717
73.7884094,-77.0918735,4.4560808,0.6271717
73.7482789,-76.806745,4.4560808,0.6271717
73.7081485,-76.5216165,4.4560808,0.6271717
73.668018,-76.2364881,4.4560808,0.6271717
73.6278876,-75.9513596,4.4560808,0.6271717
73.5877572,-75.6662311,4.4560808,0.6271717
73.5476267,-75.3811026,4.4560808,0.6271717
73.5074963,-75.0959741,4.4560808,0.6271717
73.4673658,-74.8108456,4.4560808,0.6271717
73.4272354,-74.5257171,4.4560808,0.6271717
73.3871049,-74.2405886,4.4560808,0.6271717
73.3469745,-73.9554602,4.4560808,0.6271717
73.306844,-73.6703317,4.4560808,0.6271717
73.2667136,-73.3852032,4.4560808,0.6271717
73.2265831,-73.1000747,4.4560808,0.6271717
73.1864527,-72.8149462,4.4560808,0.6271717
73.1463222,-72.5298177,4.4560808,0.6271717
73.1061918,-72.2446892,4.4560808,0.6271717
73.0660613,-71.9595607,4.4560808,0.6271717
73.0259309,-71.6744323,4.4560808,0.6271717
72.9858004,-71.3893038,4.4560808,0.6271717
72.94567,-71.1041753,4.4560808,0.6271717
72.9055395,-70.8190468,4.4560808,0.6271717
72.8654091,-70.5339183,4.4560808,0.6271717
72.8252786,-70.2487898,4.4560808,0.6271717
72.7851482,-69.9636613,4.4560808,0.6271717
72.7450177,-69.6785328,4.4560808,0.6271717
72.7048873,-69.3934044,4.4560808,0.6271717
72.6647568,-69.1082759,4.4560808,0.6271717
72.6246264,-68.8231474,4.4560808,0.6271717
72.5844959,-68.5380189,4.4560808,0.6271717
72.5443655,-68.2528904,4.4560808,0.6271717
72.5042351,-67.9677619,4.4560808,0.6271717
72.4641046,-67.6826334,4.4560808,0.6271717
72.4239742,-67.3975049,4.4560808,0.6271717
72.3838437,-67.1123764,4.4560808,0.6271717
72.3437133,-66.827248,4.4560808,0.6271717
72.3035828,-66.5421195,4.4560808,0.6271717
72.2634524,-66.256991,4.4560808,0.6271717
72.2233219,-65.9718625,4.4560808,0.6271717
72.1831915,-65.686734,4.4560808,0.6271717
72.143061,-65.4016055,4.4560808,0.6271717
72.1029306,-65.116477,4.4560808,0.6271717
72.0628001,-64.8313485,4.4560808,0.6271717
72.0226697,-64.5462201,4.4560808,0.6271717
71.9825392,-64.2610916,4.4560808,0.6271717
71.9424088,-63.9759631,4.4560808,0.6271717
71.9022783,-63.6908346,4.4560808,0.6271717
71.8621479,-63.4057061,4.4560808,0.6271717
71.8220174,-63.1205776,4.4560808,0.6271717
71.781887,-62.8354491,4.4560808,0.6271717
71.7417565,-62.5503206,4.4560808,0.6271717
71.7016261,-62.2651922,4.4560808,0.6271717
71.6614956,-61.9800637,4.4560808,0.6271717
71.6213652,-61.6949352,4.4560808,0.6271717
71.5812347,-61.4098067,4.4560808,0.6271717
71.5411043,-61.1246782,4.4560808,0.6271717
71.5009738,-60.8395497,4.4560808,0.6271717
71.4608434,-60.5544212,4.4560808,0.6271717
71.420713,-60.2692927,4.4560808,0.6271717
71.3805825,-59.9841643,4.4560808,0.6271717
71.3404521,-59.6990358,4.4560808,0.6271717
71.3003216,-59.4139073,4.4560808,0.6271717
71.2601912,-59.1287788,4.4560808,0.6271717
71.2200607,-58.8436503,4.4560808,0.6271717
71.1799303,-58.5585218,4.4560808,0.6271717
71.1397998,-58.2733933,4.4560808,0.6271717
71.0996694,-57.9882648,4.4560808,0.6271717
71.0595389,-57.7031363,4.4560808,0.6271717
71.0194085,-57.4180079,4.4560808,0.6271717
70.979278,-57.1328794,4.4560808,0.6271717
70.9391476,-56.8477509,4.4560808,0.6271717
70.8990171,-56.5626224,4.4560808,0.6271717
70.8588867,-56.2774939,4.4560808,0.6271717
70.8187562,-55.9923654,4.4560808,0.6271717
70.7786258,-55.7072369,4.4560808,0.6271717
70.7384953,-55.4221084,4.4560808,0.6271717
70.6983649,-55.13698,4.4560808,0.6271717
70.6582344,-54.8518515,4.4560808,0.6271717
70.618104,-54.566723,4.4560808,0.6271717
70.5779735,-54.2815945,4.4560808,0.6271717
70.5378431,-53.996466,4.4560808,0.6271717
70.4977126,-53.7113375,4.4560808,0.6271717
70.4575822,-53.426209,4.4560808,0.6271717
70.4174517,-53.1410805,4.4560808,0.6271717
70.3773213,-52.8559521,4.4560808,0.6271717
70.3371909,-52.5708236,4.4560808,0.6271717
70.2970604,-52.2856951,4.4560808,0.6271717
70.25693,-52.0005666,4.4560808,0.6271717
70.2167995,-51.7154381,4.4560808,0.6271717
70.1766691,-51.4303096,4.4560808,0.6271717
70.1365386,-51.1451811,4.4560808,0.6271717
70.0964082,-50.8600526,4.4560808,0.6271717
70.0562777,-50.5749242,4.4560808,0.6271717
70.0161473,-50.2897957,4.4560808,0.6271717
69.9760168,-50.0046672,4.4560808,0.6271717
69.9358864,-49.7195387,4.4560808,0.6271717
69.8957559,-49.4344102,4.4560808,0.6271717
69.8556255,-49.1492817,4.4560808,0.6271717
69.815495,-48.8641532,4.4560808,0.6271717
69.7753646,-48.5790247,4.4560808,0.6271717
69.7352341,-48.2938963,4.4560808,0.6271717
69.6951037,-48.0087678,4.4560808,0.6271717
69.6549732,-47.7236393,4.4560808,0.6271717
69.6148428,-47.4385108,4.4560808,0.6271717
69.5747123,-47.1533823,4.4560808,0.6271717
69.5345819,-46.8682538,4.4560808,0.6271717
69.4944514,-46.5831253,4.4560808,0.6271717
69.454321,-46.2979968,4.4560808,0.6271717
69.4141905,-46.0128683,4.4560808,0.6271717
69.3740601,-45.7277399,4.4560808,0.6271717
69.3339296,-45.4426114,4.4560808,0.6271717
69.2937992,-45.1574829,4.4560808,0.6271717
69.2536688,-44.8723544,4.4560808,0.6271717
69.2135383,-44.5872259,4.4560808,0.6271717
69.1734079,-44.3020974,4.4560808,0.6271717
69.1332774,-44.0169689,4.4560808,0.6271717
69.093147,-43.7318404,4.4560808,0.6271717
69.0530165,-43.446712,4.4560808,0.6271717
69.0128861,-43.1615835,4.4560808,0.6271717
68.9727556,-42.876455,4.4560808,0.6271717
68.9326252,-42.5913265,4.4560808,0.6271717
68.8924947,-42.306198,4.4560808,0.6271717
68.8523643,-42.0210695,4.4560808,0.6271717
68.8122338,-41.735941,4.4560808,0.6271717
68.7721034,-41.4508125,4.4560808,0.6271717
68.7319729,-41.1656841,4.4560808,0.6271717
68.6918425,-40.8805556,4.4560808,0.6271717
68.651712,-40.5954271,4.4560808,0.6271717
68.6115816,-40.3102986,4.4560808,0.6271717
68.5714511,-40.0251701,4.4560808,0.6271717
68.5313207,-39.7400416,4.4560808,0.6271717
68.4911902,-39.4549131,4.4560808,0.6271717
68.4510598,-39.1697846,4.4560808,0.6271717
68.4109293,-38.8846562,4.4560808,0.6271717
68.3707989,-38.5995277,4.4560808,0.6271717
68.3306684,-38.3143992,4.4560808,0.6271717
68.290538,-38.0292707,4.4560808,0.6271717
68.2504075,-37.7441422,4.4560808,0.6271717
68.2102771,-37.4590137,4.4560808,0.6271717
68.1701467,-37.1738852,4.4560808,0.6271717
68.1300162,-36.8887567,4.4560808,0.6271717
68.0898858,-36.6036282,4.4560808,0.6271717
68.0497553,-36.3184998,4.4560808,0.6271717
68.0096249,-36.0333713,4.4560808,0.6271717
67.9694944,-35.7482428,4.4560808,0.6271717
67.929364,-35.4631143,4.4560808,0.6271717
67.8892335,-35.1779858,4.4560808,0.6271717
67.8491031,-34.8928573,4.4560808,0.6271717
67.8089726,-34.6077288,4.4560808,0.6271717
67.7688422,-34.3226003,4.4560808,0.6271717
67.7287117,-34.0374719,4.4560808,0.6271717
67.6885813,-33.7523434,4.4560808,0.6271717
67.6484508,-33.4672149,4.4560808,0.6271717
67.6083204,-33.1820864,4.4560808,0.6271717
67.5681899,-32.8969579,4.4560808,0.6271717
67.5280595,-32.6118294,4.4560808,0.6271717
67.487929,-32.3267009,4.4560808,0.6271717
67.4477986,-32.0415724,4.4560808,0.6271717
67.4076681,-31.756444,4.4560808,0.6271717
67.3675377,-31.4713155,4.4560808,0.6271717
67.3274072,-31.186187,4.4560808,0.6271717
67.2872768,-30.9010585,4.4560808,0.6271717
67.2471463,-30.61593,4.4560808,0.6271717
67.2070159,-30.3308015,4.4560808,0.6271717
67.1668854,-30.045673,4.4560808,0.6271717
67.126755,-29.7605445,4.4560808,0.6271717
67.0866246,-29.4754161,4.4560808,0.6271717
67.0464941,-29.1902876,4.4560808,0.6271717
67.0063637,-28.9051591,4.4560808,0.6271717
66.9662332,-28.6200306,4.4560808,0.6271717
66.9261028,-28.3349021,4.4560808,0.6271717
66.8859723,-28.0497736,4.4560808,0.6271717
66.8458419,-27.7646451,4.4560808,0.6271717
66.8057114,-27.4795166,4.4560808,0.6271717
66.765581,-27.1943882,4.4560808,0.6271717
66.7254505,-26.9092597,4.4560808,0.6271717
66.6853201,-26.6241312,4.4560808,0.6271717
66.6451896,-26.3390027,4.4560808,0.6271717
66.6050592,-26.0538742,4.4560808,0.6271717
66.5649287,-25.7687457,4.4560808,0.6271717
66.5247983,-25.4836172,4.4560808,0.6271717
66.4846678,-25.1984887,4.4560808,0.6271717
66.4445374,-24.9133602,4.4560808,0.6271717
66.4044069,-24.6282318,4.4560808,0.6271717
66.3642765,-24.3431033,4.4560808,0.6271717
66.324146,-24.0579748,4.4560808,0.6271717
66.2840156,-23.7728463,4.4560808,0.6271717
66.2438851,-23.4877178,4.4560808,0.6271717
66.2037547,-23.2025893,4.4560808,0.6271717
66.1636242,-22.9174608,4.4560808,0.6271717
66.1234938,-22.6323323,4.4560808,0.6271717
66.0833633,-22.3472039,4.4560808,0.6271717
66.0432329,-22.0620754,4.4560808,0.6271717
66.0031025,-21.7769469,4.4560808,0.6271717
65.962972,-21.4918184,4.4560808,0.6271717
65.9228416,-21.2066899,4.4560808,0.6271717
65.8827111,-20.9215614,4.4560808,0.6271717
65.8425807,-20.6364329,4.4560808,0.6271717
65.8024502,-20.3513044,4.4560808,0.6271717
65.7623198,-20.066176,4.4560808,0.6271717
65.7221893,-19.7810475,4.4560808,0.6271717
65.6820589,-19.495919,4.4560808,0.6271717
65.6419284,-19.2107905,4.4560808,0.6271717
65.601798,-18.925662,4.4560808,0.6271717
65.5616675,-18.6405335,4.4560808,0.6271717
65.5215371,-18.355405,4.4560808,0.6271717
65.4814066,-18.0702765,4.4560808,0.6271717
65.4412762,-17.7851481,4.4560808,0.6271717
65.4011457,-17.5000196,4.4560808,0.6271717
65.3610153,-17.2148911,4.4560808,0.6271717
65.3208848,-16.9297626,4.4560808,0.6271717
65.2807544,-16.6446341,4.4560808,0.6271717
65.2406239,-16.3595056,4.4560808,0.6271717
65.2004935,-16.0743771,4.4560808,0.6271717
65.160363,-15.7892486,4.4560808,0.6271717
65.1202326,-15.5041202,4.4560808,0.6271717
65.0801021,-15.2189917,4.4560808,0.6271717
65.0399717,-14.9338632,4.4560808,0.6271717
64.9998412,-14.6487347,4.4560808,0.6271717
64.9597108,-14.3636062,4.4560808,0.6271717
64.9144949,-14.0792721,4.4230454,0.8286551
64.8533547,-13.7979401,4.3680192,1.0818539
64.7761236,-13.5205935,4.2985112,1.3314659
64.6830575,-13.2481517,4.2147518,1.5766634
64.5744651,-12.9815181,4.1170186,1.8166337
64.4507064,-12.7215767,4.0056357,2.050581
64.3121916,-12.4691891,3.8809724,2.2777298
64.1593801,-12.2251924,3.7434421,2.4973269
63.9927784,-11.9903952,3.5935005,2.7086443
63.8129389,-11.7655763,3.431645,2.9109813
63.6204579,-11.5514808,3.2584121,3.1036672
63.4159735,-11.3488187,3.0743762,3.2860632
63.2001637,-11.1582618,2.8801474,3.4575643
62.973744,-10.980442,2.6763696,3.6176022
62.737465,-10.8159487,2.4637185,3.7656462
62.4921102,-10.6653274,2.2428991,3.9012054
62.2384929,-10.5290773,2.0146436,4.0238304
61.977454,-10.4076503,1.7797086,4.1331147
61.7098591,-10.3014489,1.5388732,4.2286959
61.4365952,-10.2108253,1.2929357,4.3102572
61.1585684,-10.1360798,1.0427115,4.3775281
60.8767004,-10.0774604,0.7890303,4.4302857
60.5919258,-10.0351612,0.5327332,4.4683549
60.3051887,-10.0093227,0.2746698,4.4916096
60.0174397,-10.0000304,0.0156958,4.4999726
59.729633,-10.0073152,-0.2433303,4.4934163
59.4427226,-10.0311529,-0.5015497,4.4719624
59.1576598,-10.0714644,-0.7581061,4.435682
58.8753898,-10.1281162,-1.0121492,4.3846954
58.5968483,-10.2009204,-1.2628365,4.3191717
58.3229589,-10.2896356,-1.509337,4.239328
58.0546296,-10.3939676,-1.7508333,4.1454291
57.7927501,-10.5135707,-1.9865249,4.0377864
57.5381885,-10.6480482,-2.2156304,3.9167566
57.2917889,-10.7969544,-2.43739,3.7827411
57.0543682,-10.9597954,-2.6510686,3.6361841
56.8267135,-11.1360315,-2.8559578,3.4775717
56.6095797,-11.3250782,-3.0513783,3.3074296
56.4036865,-11.526309,-3.2366821,3.1263219
56.2050185,-11.7347306,-3.2586207,3.1034483
56.0064401,-11.9432379,-3.2586207,3.1034483
55.8078616,-12.1517453,-3.2586207,3.1034483
55.6092832,-12.3602526,-3.2586207,3.1034483
55.4107048,-12.56876,-3.2586207,3.1034483
55.2121263,-12.7772673,-3.2586207,3.1034483
55.0135479,-12.9857747,-3.2586207,3.1034483
54.8149695,-13.194282,-3.2586207,3.1034483
54.6163911,-13.4027894,-3.2586207,3.1034483
54.4178126,-13.6112967,-3.2586207,3.1034483
54.2192342,-13.8198041,-3.2586207,3.1034483
54.0206558,-14.0283114,-3.2586207,3.1034483
53.8220773,-14.2368188,-3.2586207,3.1034483
53.6234989,-14.4453261,-3.2586207,3.1034483
53.4249205,-14.6538335,-3.2586207,3.1034483
53.2263421,-14.8623408,-3.2586207,3.1034483
53.0277636,-15.0708482,-3.2586207,3.1034483
52.8291852,-15.2793555,-3.2586207,3.1034483
52.6306068,-15.4878629,-3.2586207,3.1034483
52.4320283,-15.6963702,-3.2586207,3.1034483
52.2334499,-15.9048776,-3.2586207,3.1034483
52.0348715,-16.1133849,-3.2586207,3.1034483
51.8362931,-16.3218923,-3.2586207,3.1034483
51.6377146,-16.5303996,-3.2586207,3.1034483
51.4391362,-16.738907,-3.2586207,3.1034483
51.2405578,-16.9474143,-3.2586207,3.1034483
51.0419793,-17.1559217,-3.2586207,3.1034483
50.8434009,-17.364429,-3.2586207,3.1034483
50.6448225,-17.5729364,-3.2586207,3.1034483
50.446244,-17.7814437,-3.2586207,3.1034483
50.2476656,-17.9899511,-3.2586207,3.1034483
50.0490872,-18.1984584,-3.2586207,3.1034483
49.8505088,-18.4069658,-3.2586207,3.1034483
49.6519303,-18.6154731,-3.2586207,3.1034483
49.4533519,-18.8239805,-3.2586207,3.1034483
49.2547735,-19.0324878,-3.2586207,3.1034483
49.056195,-19.2409952,-3.2586207,3.1034483
48.8576166,-19.4495025,-3.2586207,3.1034483
48.6590382,-19.6580099,-3.2586207,3.1034483
48.4604598,-19.8665172,-3.2586207,3.1034483
48.2618813,-20.0750246,-3.2586207,3.1034483
48.0633029,-20.2835319,-3.2586207,3.1034483
47.8647245,-20.4920393,-3.2586207,3.1034483
47.666146,-20.7005467,-3.2586207,3.1034483
47.4675676,-20.909054,-3.2586207,3.1034483
47.2689892,-21.1175614,-3.2586207,3.1034483
47.0704108,-21.3260687,-3.2586207,3.1034483
46.8718323,-21.5345761,-3.2586207,3.1034483
46.6732539,-21.7430834,-3.2586207,3.1034483
46.4746755,-21.9515908,-3.2586207,3.1034483
46.276097,-22.1600981,-3.2586207,3.1034483
46.0775186,-22.3686055,-3.2586207,3.1034483
45.8789402,-22.5771128,-3.2586207,3.1034483
45.6803618,-22.7856202,-3.2586207,3.1034483
45.4817833,-22.9941275,-3.2586207,3.1034483
45.2832049,-23.2026349,-3.2586207,3.1034483
45.0846265,-23.4111422,-3.2586207,3.1034483
44.886048,-23.6196496,-3.2586207,3.1034483
44.6874696,-23.8281569,-3.2586207,3.1034483
44.4888912,-24.0366643,-3.2586207,3.1034483
44.2903128,-24.2451716,-3.2586207,3.1034483
44.0917343,-24.453679,-3.2586207,3.1034483
43.8931559,-24.6621863,-3.2586207,3.1034483
43.6945775,-24.8706937,-3.2586207,3.1034483
43.495999,-25.079201,-3.2586207,3.1034483
43.2974206,-25.2877084,-3.2586207,3.1034483
43.0988422,-25.4962157,-3.2586207,3.1034483
42.9002638,-25.7047231,-3.2586207,3.1034483
42.7016853,-25.9132304,-3.2586207,3.1034483
42.5031069,-26.1217378,-3.2586207,3.1034483
42.3045285,-26.3302451,-3.2586207,3.1034483
42.10595,-26.5387525,-3.2586207,3.1034483
41.9073716,-26.7472598,-3.2586207,3.1034483
41.7087932,-26.9557672,-3.2586207,3.1034483
41.5102148,-27.1642745,-3.2586207,3.1034483
41.3116363,-27.3727819,-3.2586207,3.1034483
41.1130579,-27.5812892,-3.2586207,3.1034483
40.9144795,-27.7897966,-3.2586207,3.1034483
40.715901,-27.9983039,-3.2586207,3.1034483
40.5173226,-28.2068113,-3.2586207,3.1034483
40.3187442,-28.4153186,-3.2586207,3.1034483
40.1201658,-28.623826,-3.2586207,3.1034483
39.9215873,-28.8323333,-3.2586207,3.1034483
39.7230089,-29.0408407,-3.2586207,3.1034483
39.5244305,-29.249348,-3.2586207,3.1034483
39.325852,-29.4578554,-3.2586207,3.1034483
39.1272794,-29.6663682,-3.2618162,3.1000895
38.9309312,-29.876971,-3.3207206,3.0369087
38.7386616,-30.0913039,-3.3784015,2.9726088
38.5505416,-30.3092879,-3.4348375,2.9072136
38.3666403,-30.5308426,-3.4900079,2.8407472
38.1870256,-30.7558864,-3.5438923,2.7732341
38.0117637,-30.9843364,-3.5964709,2.7046991
37.8409191,-31.2161084,-3.6477243,2.6351675
37.6745547,-31.4511171,-3.6976336,2.5646649
37.512732,-31.6892758,-3.7461804,2.4932173
37.3555104,-31.9304967,-3.7933469,2.420851
37.202948,-32.1746911,-3.8391156,2.3475927
37.0551009,-32.4217688,-3.8834697,2.2734694
36.9120237,-32.6716389,-3.9263929,2.1985083
36.773769,-32.9242093,-3.9678693,2.1227372
36.6403878,-33.1793869,-4.0078836,2.0461839
36.5119293,-33.4370777,-4.0464212,1.9688767
36.3884407,-33.6971868,-4.0834678,1.890844
36.2699676,-33.9596183,-4.1190097,1.8121145
36.1565537,-34.2242755,-4.1530339,1.7327173
36.0482406,-34.4910609,-4.1855278,1.6526817
35.9450684,-34.7598762,-4.2164795,1.5720371
35.847075,-35.0306223,-4.2458775,1.4908133
35.7542966,-35.3031995,-4.273711,1.4090401
35.6667673,-35.5775073,-4.2999698,1.3267478
35.5845195,-35.8534447,-4.3246442,1.2439666
35.5075833,-36.13091,-4.347725,1.160727
35.4359871,-36.409801,-4.3692039,1.0770597
35.3697574,-36.6900148,-4.3890728,0.9929956
35.3089185,-36.9714482,-4.4073244,0.9085655
35.2534929,-37.2539976,-4.4239521,0.8238007
35.203501,-37.5375589,-4.4389497,0.7387323
35.1589611,-37.8220274,-4.4523117,0.6533918
35.1198897,-38.1072985,-4.4640331,0.5678104
35.0863013,-38.393267,-4.4741096,0.4820199
35.0582081,-38.6798275,-4.4825376,0.3960517
35.0356206,-38.9668745,-4.4893138,0.3099377
35.018547,-39.2543021,-4.4944359,0.2237094
35.0069936,-39.5420046,-4.4979019,0.1373986
35.0009648,-39.8298757,-4.4997106,0.0510373
35,-40.1178108,-4.5,0
35,-40.4057495,-4.5,0
35,-40.6936883,-4.5,0
35,-40.981627,-4.5,0
35,-41.2695657,-4.5,0
35,-41.5575044,-4.5,0
35,-41.8454431,-4.5,0
35,-42.1333819,-4.5,0
35,-42.4213206,-4.5,0
35,-42.7092593,-4.5,0
35,-42.997198,-4.5,0
35,-43.2851368,-4.5,0
35,-43.5730755,-4.5,0
35,-43.8610142,-4.5,0
35,-44.1489529,-4.5,0
35,-44.4368916,-4.5,0
35,-44.7248304,-4.5,0
35,-45.0127691,-4.5,0
35,-45.3007078,-4.5,0
35,-45.5886465,-4.5,0
35,-45.8765853,-4.5,0
35,-46.164524,-4.5,0
35,-46.4524627,-4.5,0
35,-46.7404014,-4.5,0
35,-47.0283401,-4.5,0
35,-47.3162789,-4.5,0
35,-47.6042176,-4.5,0
35,-47.8921563,-4.5,0
35,-48.180095,-4.5,0
35,-48.4680337,-4.5,0
35,-48.7559725,-4.5,0
35,-49.0439112,-4.5,0
35,-49.3318499,-4.5,0
35,-49.6197886,-4.5,0
35,-49.9077274,-4.5,0
35,-50.1956661,-4.5,0
35,-50.4836048,-4.5,0
35,-50.7715435,-4.5,0
35,-51.0594822,-4.5,0
35,-51.347421,-4.5,0
35,-51.6353597,-4.5,0
35,-51.9232984,-4.5,0
35,-52.2112371,-4.5,0
35,-52.4991758,-4.5,0
35,-52.7871146,-4.5,0
35,-53.0750533,-4.5,0
35,-53.362992,-4.5,0
35,-53.6509307,-4.5,0
35,-53.9388695,-4.5,0
35,-54.2268082,-4.5,0
35,-54.5147469,-4.5,0
35,-54.8026856,-4.5,0
35,-55.0906243,-4.5,0
35,-55.3785631,-4.5,0
35,-55.6665018,-4.5,0
35,-55.9544405,-4.5,0
35,-56.2423792,-4.5,0
35,-56.530318,-4.5,0
35,-56.8182567,-4.5,0
35,-57.1061954,-4.5,0
35,-57.3941341,-4.5,0
35,-57.6820728,-4.5,0
35,-57.9700116,-4.5,0
35,-58.2579503,-4.5,0
35,-58.545889,-4.5,0
35,-58.8338277,-4.5,0
35,-59.1217664,-4.5,0
35,-59.4097052,-4.5,0
35,-59.6976439,-4.5,0
35,-59.9855826,-4.5,0
35,-60.2735213,-4.5,0
35,-60.5614601,-4.5,0
35,-60.8493988,-4.5,0
35,-61.1373375,-4.5,0
35,-61.4252762,-4.5,0
35,-61.7132149,-4.5,0
35,-62.0011537,-4.5,0
35,-62.2890924,-4.5,0
35,-62.5770311,-4.5,0
35,-62.8649698,-4.5,0
35,-63.1529086,-4.5,0
35,-63.4408473,-4.5,0
35,-63.728786,-4.5,0
35,-64.0167247,-4.5,0
35,-64.3046634,-4.5,0
35,-64.5926022,-4.5,0
35,-64.8805409,-4.5,0
35,-65.1684796,-4.5,0
35,-65.4564183,-4.5,0
35,-65.744357,-4.5,0
35,-66.0322958,-4.5,0
35,-66.3202345,-4.5,0
35,-66.6081732,-4.5,0
35,-66.8961119,-4.5,0
35,-67.1840507,-4.5,0
35,-67.4719894,-4.5,0
35,-67.7599281,-4.5,0
35,-68.0478668,-4.5,0
35,-68.3358055,-4.5,0
35,-68.6237443,-4.5,0
35,-68.911683,-4.5,0
35,-69.1996217,-4.5,0
35,-69.4875604,-4.5,0
35,-69.7754992,-4.5,0
35,-70.0634379,-4.5,0
35,-70.3513766,-4.5,0
35,-70.6393153,-4.5,0
35,-70.927254,-4.5,0
35,-71.2151928,-4.5,0
35,-71.5031315,-4.5,0
35,-71.7910702,-4.5,0
35,-72.0790089,-4.5,0
35,-72.3669476,-4.5,0
35,-72.6548864,-4.5,0
35,-72.9428251,-4.5,0
35,-73.2307638,-4.5,0
35,-73.5187025,-4.5,0
35,-73.8066413,-4.5,0
35,-74.09458,-4.5,0
35,-74.3825187,-4.5,0
35,-74.6704574,-4.5,0
35,-74.9583961,-4.5,0
34.998483,-75.2463286,-4.4996587,0.0554239
34.9928642,-75.53421,-4.4983944,0.1201973
34.9831016,-75.8219807,-4.4961978,0.1849457
34.969197,-76.109581,-4.4930693,0.2496557
34.9511535,-76.3969514,-4.4890095,0.3143141
34.9289748,-76.6840322,-4.4840193,0.3789072
34.9026654,-76.9707639,-4.4780997,0.4434219
34.8722308,-77.2570872,-4.4712519,0.5078446
